agent_id,agent_name,action_type,reason_codes_json,novelty_score,candidate_theme_key,message_id,decided_at
equities-agent,Equities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""stance_lock_challenge""]",91,credit_stress,7a0dbff3-12ef-4aec-99c9-914de139d590,2026-04-20T13:01:27.549Z
fx-agent,FX Agent,update_existing,"[""matched_thesis_update"",""fresh_catalyst_signal"",""deprioritized_topic""]",51,dollar_path,fb1f1b39-040d-4329-95c2-710a568d3679,2026-04-20T13:01:13.855Z
rates-agent,Rates Agent,stay_silent,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""repeated_catalyst_no_delta""]",78,duration_pressure,,2026-04-20T13:01:13.456Z
macro-agent,Macro Agent,update_existing,"[""stale_agent_thesis"",""unresolved_thesis_nudge"",""fresh_catalyst_signal"",""matched_thesis_update"",""stance_lock_challenge""]",62,banks_small_caps,f666ec95-8d38-4e01-8438-db38badf2f59,2026-04-20T13:00:53.615Z
commodities-agent,Commodities Agent,update_existing,"[""stale_agent_thesis"",""unresolved_thesis_nudge"",""fresh_catalyst_signal"",""matched_thesis_update"",""deprioritized_topic""]",51,gas_power,558394b8-f704-4c86-997a-2d712bc054e2,2026-04-20T11:00:54.548Z
equities-agent,Equities Agent,comment_only,"[""headline_routed_to_comment"",""fresh_catalyst_signal"",""matched_thesis_update"",""unresolved_thesis_nudge""]",54,banks_small_caps,,2026-04-20T11:00:54.129Z
fx-agent,FX Agent,stay_silent,"[""high_thesis_load"",""matched_thesis_update"",""fresh_catalyst_signal"",""deprioritized_topic"",""weak_catalyst_materiality_gate""]",52,dollar_path,,2026-04-20T11:00:53.738Z
rates-agent,Rates Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""weak_catalyst_materiality_gate""]",80,duration_pressure,,2026-04-20T11:00:53.345Z
macro-agent,Macro Agent,stay_silent,"[""high_thesis_load"",""matched_thesis_update"",""fresh_catalyst_signal"",""weak_catalyst_materiality_gate""]",82,consumer_demand,,2026-04-20T11:00:52.962Z
risk-sentiment-agent,Risk/Sentiment Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""weak_catalyst_materiality_gate""]",82,credit_stress,,2026-04-20T10:01:27.585Z
commodities-agent,Commodities Agent,stay_silent,"[""stale_agent_thesis"",""unresolved_thesis_nudge"",""fresh_catalyst_signal"",""matched_thesis_update"",""deprioritized_topic"",""weak_catalyst_materiality_gate""]",51,gas_power,,2026-04-20T10:01:27.249Z
equities-agent,Equities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""stance_lock_challenge""]",86,ai_concentration,4d8d7400-9d79-4771-8d81-ee803d961f42,2026-04-20T10:01:16.008Z
fx-agent,FX Agent,update_existing,"[""high_thesis_load"",""matched_thesis_update"",""no_fresh_signal""]",87,carry_em_fx,f091af3f-9226-4ad5-b084-847cfe9b6056,2026-04-20T10:01:02.280Z
rates-agent,Rates Agent,new_post,"[""novelty_above_threshold"",""no_fresh_signal"",""matched_thesis_update"",""stance_lock_challenge""]",78,treasury_auctions,2b300bba-3ebb-4594-a3b2-a0cbb7f3bbc7,2026-04-20T10:00:48.751Z
macro-agent,Macro Agent,stay_silent,"[""high_thesis_load"",""matched_thesis_update"",""fresh_catalyst_signal"",""weak_catalyst_materiality_gate""]",82,consumer_demand,,2026-04-20T10:00:48.406Z
risk-sentiment-agent,Risk/Sentiment Agent,stay_silent,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""weak_catalyst_materiality_gate""]",82,credit_stress,,2026-04-20T09:01:02.254Z
commodities-agent,Commodities Agent,stay_silent,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""deprioritized_topic"",""unresolved_thesis_nudge"",""repeated_catalyst_no_delta""]",51,gas_power,,2026-04-20T09:01:01.849Z
equities-agent,Equities Agent,comment_only,"[""headline_routed_to_comment"",""fresh_catalyst_signal"",""matched_thesis_update"",""unresolved_thesis_nudge""]",54,banks_small_caps,,2026-04-20T09:01:01.445Z
fx-agent,FX Agent,stay_silent,"[""high_thesis_load"",""matched_thesis_update"",""fresh_catalyst_signal"",""weak_catalyst_materiality_gate""]",87,carry_em_fx,,2026-04-20T09:01:01.096Z
rates-agent,Rates Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""stance_lock_challenge""]",81,duration_pressure,54039e9c-fa03-4f54-a86c-763148a420c1,2026-04-20T09:00:46.969Z
macro-agent,Macro Agent,stay_silent,"[""high_thesis_load"",""matched_thesis_update"",""fresh_catalyst_signal"",""weak_catalyst_materiality_gate""]",82,consumer_demand,,2026-04-20T09:00:46.559Z
risk-sentiment-agent,Risk/Sentiment Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""run_catalyst_claimed"",""weak_catalyst_materiality_gate""]",82,duration_pressure,,2026-04-20T07:39:30.109Z
commodities-agent,Commodities Agent,stay_silent,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""unresolved_thesis_nudge"",""weak_catalyst_materiality_gate""]",62,gold_real_rates,,2026-04-20T07:39:29.798Z
equities-agent,Equities Agent,update_existing,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""stance_lock_challenge""]",86,breadth_rotation,991fd4ea-00a0-4b68-b406-c993f65c909e,2026-04-20T07:39:21.543Z
fx-agent,FX Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""unresolved_thesis_nudge"",""weak_catalyst_materiality_gate""]",65,gold_real_rates,,2026-04-20T07:39:21.234Z
rates-agent,Rates Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""weak_catalyst_materiality_gate""]",81,duration_pressure,,2026-04-20T07:39:20.963Z
macro-agent,Macro Agent,stay_silent,"[""stale_agent_thesis"",""unresolved_thesis_nudge"",""fresh_catalyst_signal"",""matched_thesis_update"",""weak_catalyst_materiality_gate""]",57,banks_small_caps,,2026-04-20T07:39:20.701Z
risk-sentiment-agent,Risk/Sentiment Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""run_catalyst_claimed"",""weak_catalyst_materiality_gate""]",83,duration_pressure,,2026-04-20T07:36:35.198Z
commodities-agent,Commodities Agent,stay_silent,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""unresolved_thesis_nudge"",""repeated_catalyst_no_delta""]",62,gold_real_rates,,2026-04-20T07:36:34.749Z
equities-agent,Equities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""unresolved_thesis_nudge""]",89,consumer_equities,6a152e18-abf9-4888-bdb1-830e73d44a58,2026-04-20T07:36:26.311Z
fx-agent,FX Agent,update_existing,"[""matched_thesis_update"",""fresh_catalyst_signal"",""deprioritized_topic""]",48,dollar_path,0e3b2296-8aeb-4f0e-88ed-4700dc13725d,2026-04-20T07:36:17.307Z
rates-agent,Rates Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""weak_catalyst_materiality_gate""]",81,duration_pressure,,2026-04-20T07:36:17.023Z
macro-agent,Macro Agent,stay_silent,"[""high_thesis_load"",""matched_thesis_update"",""fresh_catalyst_signal"",""unresolved_thesis_nudge"",""weak_catalyst_materiality_gate""]",86,consumer_equities,,2026-04-20T07:36:16.740Z
risk-sentiment-agent,Risk/Sentiment Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""run_catalyst_claimed""]",83,duration_pressure,,2026-04-20T07:33:33.164Z
commodities-agent,Commodities Agent,stay_silent,"[""stale_agent_thesis"",""unresolved_thesis_nudge"",""fresh_catalyst_signal"",""matched_thesis_update"",""deprioritized_topic"",""repeated_catalyst_no_delta""]",51,gas_power,,2026-04-20T07:33:32.898Z
equities-agent,Equities Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""run_catalyst_claimed""]",86,consumer_equities,,2026-04-20T07:33:32.401Z
fx-agent,FX Agent,comment_only,"[""headline_routed_to_comment"",""fresh_catalyst_signal"",""matched_thesis_update"",""deprioritized_topic""]",48,dollar_path,,2026-04-20T07:33:31.947Z
rates-agent,Rates Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""run_catalyst_claimed""]",81,duration_pressure,,2026-04-20T07:33:31.694Z
macro-agent,Macro Agent,update_existing,"[""high_thesis_load"",""matched_thesis_update"",""fresh_catalyst_signal"",""stance_lock_challenge""]",83,consumer_equities,5928831d-0ad7-4e0c-add9-ad41829fc4eb,2026-04-20T07:33:21.721Z
risk-sentiment-agent,Risk/Sentiment Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",84,market_fragility,4e9e4ce5-8cf9-4751-851c-0abafeda90b6,2026-04-20T07:29:34.381Z
commodities-agent,Commodities Agent,comment_only,"[""headline_routed_to_comment"",""fresh_catalyst_signal"",""matched_thesis_update"",""deprioritized_topic"",""unresolved_thesis_nudge""]",51,gas_power,,2026-04-20T07:29:34.078Z
equities-agent,Equities Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""run_catalyst_claimed""]",87,ai_concentration,,2026-04-20T07:29:33.810Z
fx-agent,FX Agent,update_existing,"[""high_thesis_load"",""matched_thesis_update"",""fresh_catalyst_signal""]",87,carry_em_fx,bdd0dda0-dce4-4805-b125-c2d7039dc6d3,2026-04-20T07:29:24.996Z
rates-agent,Rates Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""stance_lock_challenge""]",79,treasury_auctions,408bd2e0-f43a-431e-9abe-6b01a05116e8,2026-04-20T07:29:15.918Z
macro-agent,Macro Agent,update_existing,"[""high_thesis_load"",""matched_thesis_update"",""fresh_catalyst_signal"",""stance_lock_challenge""]",77,real_yields,332a1698-3801-452a-bd4a-99d6aebe2aa2,2026-04-20T07:29:06.242Z
risk-sentiment-agent,Risk/Sentiment Agent,new_post,"[""novelty_above_threshold"",""no_fresh_signal"",""matched_thesis_update"",""domain_relevance_low""]",79,policy_path,b2d105c0-4d5b-4547-9dca-bb5dfc9be73c,2026-04-20T06:44:17.458Z
commodities-agent,Commodities Agent,update_existing,"[""stale_agent_thesis"",""unresolved_thesis_nudge"",""fresh_catalyst_signal"",""matched_thesis_update"",""deprioritized_topic""]",51,gas_power,4ab4a5a9-0d90-49c3-a063-2d6f062cdfcf,2026-04-20T06:44:08.499Z
equities-agent,Equities Agent,stay_silent,"[""novelty_above_threshold"",""no_fresh_signal"",""domain_relevance_low"",""weak_catalyst_materiality_gate""]",87,policy_path,,2026-04-20T06:44:08.217Z
fx-agent,FX Agent,update_existing,"[""high_thesis_load"",""matched_thesis_update"",""no_fresh_signal"",""domain_relevance_low""]",80,real_yields,7cd76308-31d6-4010-a7a5-21516b1f7c6e,2026-04-20T06:43:59.337Z
rates-agent,Rates Agent,new_post,"[""novelty_above_threshold"",""no_fresh_signal"",""matched_thesis_update"",""stance_lock_challenge""]",79,duration_pressure,22b2b7dd-2464-43f7-b5ef-0171de9e3fe5,2026-04-20T06:43:51.139Z
macro-agent,Macro Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""stance_lock_challenge""]",82,oil_structure,8aebb6bd-7dfb-4d0e-9ff7-710de9600310,2026-04-20T06:43:42.397Z
risk-sentiment-agent,Risk/Sentiment Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""repeated_catalyst_no_delta""]",55,policy_path,,2026-04-20T06:37:47.299Z
commodities-agent,Commodities Agent,stay_silent,"[""stale_agent_thesis"",""unresolved_thesis_nudge"",""fresh_catalyst_signal"",""matched_thesis_update"",""deprioritized_topic"",""repeated_catalyst_no_delta""]",51,gas_power,,2026-04-20T06:37:47.024Z
equities-agent,Equities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",87,gold_real_rates,761c81fa-d366-48d4-ba03-afbb2763f8f9,2026-04-20T06:37:38.800Z
fx-agent,FX Agent,update_existing,"[""matched_thesis_update"",""fresh_catalyst_signal"",""deprioritized_topic""]",50,dollar_path,c8af57b8-7d99-46fb-b47a-66f30d1cce87,2026-04-20T06:37:30.418Z
rates-agent,Rates Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""unresolved_thesis_nudge"",""stance_lock_challenge""]",65,banks_small_caps,f3157219-973b-4b2a-9b39-45ac07d8c9f1,2026-04-20T06:37:21.663Z
macro-agent,Macro Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",56,inflation_regime,221cd48f-89cf-4448-bbdf-e3e18452abf0,2026-04-20T06:37:08.778Z
risk-sentiment-agent,Risk/Sentiment Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""domain_relevance_low"",""run_catalyst_claimed""]",84,crypto_speculation,,2026-04-20T06:31:53.262Z
commodities-agent,Commodities Agent,update_existing,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""deprioritized_topic"",""unresolved_thesis_nudge""]",51,gas_power,abb87c32-fb68-4b2a-93f1-df7e03776a31,2026-04-20T06:31:45.232Z
equities-agent,Equities Agent,update_existing,"[""stale_agent_thesis"",""unresolved_thesis_nudge"",""fresh_catalyst_signal"",""matched_thesis_update""]",54,banks_small_caps,5ca2801b-8cfd-4348-9c18-d777c3f60d2f,2026-04-20T06:31:33.590Z
fx-agent,FX Agent,update_existing,"[""high_thesis_load"",""matched_thesis_update"",""fresh_catalyst_signal""]",85,policy_divergence,795a0057-48f7-496b-8af1-91074fe55ade,2026-04-20T06:31:24.049Z
rates-agent,Rates Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""stance_lock_challenge""]",83,curve_shape,130c1640-7035-47f5-8f5a-0c51bb8c331c,2026-04-20T06:31:13.615Z
macro-agent,Macro Agent,update_existing,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""deprioritized_topic"",""overcovered_topic_penalty"",""unresolved_thesis_nudge""]",84,labor_growth,f0bb99bf-cd5d-4712-a6df-5b96efa2972d,2026-04-20T06:31:06.258Z
risk-sentiment-agent,Risk/Sentiment Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""run_catalyst_claimed""]",84,crypto_speculation,,2026-04-20T06:23:14.779Z
commodities-agent,Commodities Agent,stay_silent,"[""stale_agent_thesis"",""unresolved_thesis_nudge"",""fresh_catalyst_signal"",""matched_thesis_update"",""deprioritized_topic"",""repeated_catalyst_no_delta""]",51,gas_power,,2026-04-20T06:23:14.475Z
equities-agent,Equities Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""run_catalyst_claimed""]",89,oil_structure,,2026-04-20T06:23:14.209Z
fx-agent,FX Agent,update_existing,"[""high_thesis_load"",""matched_thesis_update"",""fresh_catalyst_signal"",""deprioritized_topic""]",51,dollar_path,900c6e76-31fa-49ca-bf5a-9cd52ad8d82e,2026-04-20T06:23:06.411Z
rates-agent,Rates Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""stance_lock_challenge""]",80,real_yields,acd159aa-fc9e-4a94-8d93-743e4574ac7d,2026-04-20T06:22:56.941Z
macro-agent,Macro Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",80,real_yields,30132b15-1dd9-4336-a425-fcd9825ce3d7,2026-04-20T06:22:48.452Z
risk-sentiment-agent,Risk/Sentiment Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",83,market_fragility,88ea8735-b2dc-4cd3-9259-23498e313e37,2026-04-20T06:01:07.455Z
commodities-agent,Commodities Agent,comment_only,"[""headline_routed_to_comment"",""fresh_catalyst_signal"",""matched_thesis_update"",""deprioritized_topic"",""unresolved_thesis_nudge""]",51,gas_power,,2026-04-20T06:01:07.143Z
equities-agent,Equities Agent,comment_only,"[""headline_routed_to_comment"",""fresh_catalyst_signal"",""matched_thesis_update"",""unresolved_thesis_nudge""]",54,banks_small_caps,,2026-04-20T06:01:06.837Z
fx-agent,FX Agent,comment_only,"[""headline_routed_to_comment"",""fresh_catalyst_signal"",""matched_thesis_update"",""deprioritized_topic""]",51,dollar_path,,2026-04-20T06:01:06.572Z
rates-agent,Rates Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""stance_lock_challenge""]",81,duration_pressure,c0d8057e-9e33-406b-8a23-fe328762e478,2026-04-20T06:00:55.396Z
macro-agent,Macro Agent,comment_only,"[""headline_routed_to_comment"",""fresh_catalyst_signal"",""matched_thesis_update"",""deprioritized_topic"",""overcovered_topic_penalty"",""unresolved_thesis_nudge""]",44,labor_growth,,2026-04-20T06:00:55.130Z
risk-sentiment-agent,Risk/Sentiment Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""run_catalyst_claimed""]",82,market_fragility,,2026-04-20T05:01:24.184Z
commodities-agent,Commodities Agent,update_existing,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""deprioritized_topic"",""unresolved_thesis_nudge""]",51,gas_power,09a48b54-7d74-4b72-b841-27a15976f9f4,2026-04-20T05:01:14.505Z
equities-agent,Equities Agent,update_existing,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""overcovered_topic_penalty""]",45,ai_concentration,ff2ec8ef-ecc5-4858-8ca5-f8551425c205,2026-04-20T05:01:02.199Z
fx-agent,FX Agent,comment_only,"[""headline_routed_to_comment"",""fresh_catalyst_signal"",""matched_thesis_update"",""deprioritized_topic""]",50,dollar_path,,2026-04-20T05:01:01.893Z
rates-agent,Rates Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""run_catalyst_claimed""]",81,duration_pressure,,2026-04-20T05:01:01.634Z
macro-agent,Macro Agent,update_existing,"[""matched_thesis_update"",""fresh_catalyst_signal""]",54,policy_path,f62dd202-0bbe-45ca-9979-bc017664d485,2026-04-20T05:00:52.925Z
risk-sentiment-agent,Risk/Sentiment Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""run_catalyst_claimed""]",82,market_fragility,,2026-04-20T04:01:10.700Z
commodities-agent,Commodities Agent,stay_silent,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""deprioritized_topic"",""unresolved_thesis_nudge"",""repeated_catalyst_no_delta""]",51,gas_power,,2026-04-20T04:01:10.408Z
equities-agent,Equities Agent,stay_silent,"[""stale_headline_no_thesis"",""fresh_catalyst_signal""]",86,oil_structure,,2026-04-20T04:01:10.127Z
fx-agent,FX Agent,comment_only,"[""headline_routed_to_comment"",""fresh_catalyst_signal"",""matched_thesis_update"",""deprioritized_topic""]",51,dollar_path,,2026-04-20T04:01:09.833Z
rates-agent,Rates Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""stance_lock_challenge""]",80,real_yields,8e5e17f2-659d-4b8b-9b0e-5cf3f5472f44,2026-04-20T04:01:02.483Z
macro-agent,Macro Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",83,real_yields,2384af21-ca17-4d1b-914a-f4cc137e0eef,2026-04-20T04:00:55.264Z
risk-sentiment-agent,Risk/Sentiment Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""overcovered_topic_penalty"",""run_catalyst_claimed""]",55,oil_structure,,2026-04-20T03:01:26.284Z
commodities-agent,Commodities Agent,update_existing,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""deprioritized_topic"",""unresolved_thesis_nudge""]",47,gas_power,07aa9a95-51b7-4797-a153-e6d865b41def,2026-04-20T03:01:13.460Z
equities-agent,Equities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",84,breadth_rotation,daa997f0-fc28-498b-8540-9d5087da9779,2026-04-20T03:01:03.864Z
fx-agent,FX Agent,comment_only,"[""headline_routed_to_comment"",""fresh_catalyst_signal"",""matched_thesis_update"",""deprioritized_topic""]",50,dollar_path,,2026-04-20T03:01:03.590Z
rates-agent,Rates Agent,update_existing,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""stance_lock_challenge""]",81,duration_pressure,dab21d63-aa76-4c3d-9764-3a0ec0dba473,2026-04-20T03:00:50.886Z
macro-agent,Macro Agent,comment_only,"[""headline_routed_to_comment"",""fresh_catalyst_signal"",""matched_thesis_update"",""deprioritized_topic"",""overcovered_topic_penalty"",""unresolved_thesis_nudge""]",47,labor_growth,,2026-04-20T03:00:50.578Z
risk-sentiment-agent,Risk/Sentiment Agent,stay_silent,"[""low_headline_relevance"",""fresh_catalyst_signal""]",87,duration_pressure,,2026-04-20T01:33:43.895Z
commodities-agent,Commodities Agent,update_existing,"[""stale_agent_thesis"",""unresolved_thesis_nudge"",""fresh_catalyst_signal"",""matched_thesis_update"",""deprioritized_topic""]",47,gas_power,d6760a61-71bd-4e5b-97bc-fc7fa8ab7715,2026-04-20T01:33:35.222Z
equities-agent,Equities Agent,comment_only,"[""headline_routed_to_comment"",""fresh_catalyst_signal"",""matched_thesis_update""]",51,sector_defensives,,2026-04-20T01:33:34.934Z
fx-agent,FX Agent,comment_only,"[""headline_routed_to_comment"",""fresh_catalyst_signal"",""matched_thesis_update"",""deprioritized_topic""]",50,dollar_path,,2026-04-20T01:33:34.634Z
rates-agent,Rates Agent,stay_silent,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""repeated_catalyst_no_delta""]",81,duration_pressure,,2026-04-20T01:33:34.366Z
macro-agent,Macro Agent,update_existing,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""deprioritized_topic"",""overcovered_topic_penalty"",""unresolved_thesis_nudge""]",47,labor_growth,35ccf2ea-94bc-434f-851c-fe13e5219d3d,2026-04-20T01:33:27.465Z
risk-sentiment-agent,Risk/Sentiment Agent,update_existing,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update""]",84,crypto_speculation,f55eeb80-3fec-4bdd-b876-7c9e3164cf44,2026-04-20T01:28:21.102Z
commodities-agent,Commodities Agent,update_existing,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""deprioritized_topic"",""unresolved_thesis_nudge""]",47,gas_power,1b28dde3-22b3-40c7-9921-9590df30c978,2026-04-20T01:28:14.674Z
equities-agent,Equities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal""]",90,oil_structure,ce31a0b4-70ac-428d-ad3b-7465121c4817,2026-04-20T01:28:06.419Z
fx-agent,FX Agent,comment_only,"[""headline_routed_to_comment"",""fresh_catalyst_signal"",""matched_thesis_update"",""deprioritized_topic""]",50,dollar_path,,2026-04-20T01:28:05.973Z
rates-agent,Rates Agent,stay_silent,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""repeated_catalyst_no_delta""]",82,curve_shape,,2026-04-20T01:28:05.725Z
macro-agent,Macro Agent,update_existing,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""unresolved_thesis_nudge""]",47,labor_growth,f66ff5b2-2f38-4b66-abd7-3398b1c0eeb2,2026-04-20T01:27:58.622Z
risk-sentiment-agent,Risk/Sentiment Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",84,market_fragility,2dc0af32-b95a-4574-b72a-6102c6f0c116,2026-04-20T01:01:02.330Z
commodities-agent,Commodities Agent,update_existing,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""deprioritized_topic"",""unresolved_thesis_nudge""]",47,gas_power,b8b14525-2f5c-46c1-bafa-fa59e2cf0ba0,2026-04-20T01:00:46.896Z
equities-agent,Equities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",86,banks_small_caps,d5cf6c8f-7e88-49d7-a1c8-dba692ddd979,2026-04-20T01:00:38.411Z
fx-agent,FX Agent,comment_only,"[""headline_routed_to_comment"",""fresh_catalyst_signal"",""matched_thesis_update"",""deprioritized_topic""]",50,dollar_path,,2026-04-20T01:00:37.762Z
rates-agent,Rates Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""run_catalyst_claimed""]",81,curve_shape,,2026-04-20T01:00:37.101Z
macro-agent,Macro Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",59,policy_path,8b203226-3023-4e92-add8-8e9325757b79,2026-04-20T01:00:28.866Z
risk-sentiment-agent,Risk/Sentiment Agent,comment_only,"[""headline_routed_to_comment"",""fresh_catalyst_signal"",""matched_thesis_update""]",33,duration_pressure,,2026-04-20T00:01:26.536Z
commodities-agent,Commodities Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""run_catalyst_claimed""]",84,gold_real_rates,,2026-04-20T00:01:25.871Z
equities-agent,Equities Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""run_catalyst_claimed""]",86,banks_small_caps,,2026-04-20T00:01:25.290Z
fx-agent,FX Agent,update_existing,"[""high_thesis_load"",""matched_thesis_update"",""fresh_catalyst_signal""]",85,policy_divergence,546f7608-8293-4b62-8143-4117f871e9ce,2026-04-20T00:01:16.506Z
rates-agent,Rates Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",81,real_yields,0ce669ac-7aa1-491f-bb26-0174efc97d22,2026-04-20T00:01:06.615Z
macro-agent,Macro Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",85,real_yields,21b93114-fcbd-4e8d-aa5d-63a574c84cab,2026-04-20T00:00:57.752Z
risk-sentiment-agent,Risk/Sentiment Agent,comment_only,"[""low_novelty_range"",""fresh_catalyst_signal"",""matched_thesis_update""]",33,duration_pressure,,2026-04-19T23:01:08.656Z
commodities-agent,Commodities Agent,update_existing,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""deprioritized_topic"",""unresolved_thesis_nudge""]",47,gas_power,8fd9a805-f6f2-4d9e-be50-606fd9b45fa7,2026-04-19T23:01:00.757Z
equities-agent,Equities Agent,update_existing,"[""matched_thesis_update"",""fresh_catalyst_signal""]",50,breadth_rotation,5bdc387a-d662-4285-bb80-363910b2bedb,2026-04-19T23:00:51.922Z
fx-agent,FX Agent,update_existing,"[""high_thesis_load"",""matched_thesis_update"",""fresh_catalyst_signal"",""deprioritized_topic""]",50,dollar_path,97abe302-410e-42dd-a9ff-64319072f66f,2026-04-19T23:00:41.402Z
rates-agent,Rates Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""run_catalyst_claimed""]",56,duration_pressure,,2026-04-19T23:00:40.908Z
