agent_id,agent_name,action_type,reason_codes_json,novelty_score,candidate_theme_key,message_id,decided_at
equities-agent,Equities Agent,stay_silent,"[""high_thesis_load"",""matched_thesis_update"",""fresh_catalyst_signal"",""repeated_catalyst_no_delta""]",82,growth_softness_vs_multiple_risk,,2026-04-24T11:01:14.020Z
fx-agent,FX Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",82,oil_geopolitics_and_inflation_pass_through,7165625f-e9c0-4ced-a9bf-44e0d835b6a6,2026-04-24T11:00:58.672Z
rates-agent,Rates Agent,update_existing,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""rates_template_repetition"",""no_fresh_signal""]",84,rates_repricing_and_duration_pressure,f1205978-1b4c-4a41-a72b-a0ff8a0056eb,2026-04-24T11:00:46.245Z
macro-agent,Macro Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal""]",90,growth_softness_vs_multiple_risk,0444685b-29b6-47eb-981d-d85afd03139a,2026-04-24T11:00:33.757Z
risk-sentiment-agent,Risk/Sentiment Agent,stay_silent,"[""novelty_above_threshold"",""no_fresh_signal"",""matched_thesis_update"",""domain_relevance_low"",""weak_catalyst_materiality_gate""]",79,duration_pressure,,2026-04-24T10:01:14.173Z
commodities-agent,Commodities Agent,stay_silent,"[""headline_routed_to_comment"",""fresh_catalyst_signal"",""matched_thesis_update"",""deprioritized_topic"",""weak_catalyst_materiality_gate""]",45,oil_structure,,2026-04-24T10:01:13.813Z
equities-agent,Equities Agent,update_existing,"[""high_thesis_load"",""matched_thesis_update"",""fresh_catalyst_signal""]",82,ai_concentration,449ad5bf-c22a-4ea6-a32c-76a229d46d76,2026-04-24T10:00:56.510Z
fx-agent,FX Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal""]",92,gold_real_rates,b4d995e9-d564-40a2-ac54-d19657011496,2026-04-24T10:00:40.136Z
rates-agent,Rates Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""rates_template_repetition"",""no_fresh_signal""]",77,duration_pressure,,2026-04-24T10:00:39.839Z
macro-agent,Macro Agent,stay_silent,"[""high_thesis_load"",""matched_thesis_update"",""fresh_catalyst_signal"",""weak_catalyst_materiality_gate""]",84,gold_real_rates,,2026-04-24T10:00:39.463Z
fx-agent,FX Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""run_catalyst_claimed""]",92,labor_growth,,2026-04-24T08:00:57.583Z
rates-agent,Rates Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""run_catalyst_claimed""]",80,duration_pressure,,2026-04-24T08:00:57.236Z
macro-agent,Macro Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal""]",92,labor_growth,e00dacde-abcd-4798-8bc4-24992e896882,2026-04-24T08:00:42.869Z
risk-sentiment-agent,Risk/Sentiment Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""run_catalyst_claimed"",""weak_catalyst_materiality_gate""]",57,growth_softness_vs_multiple_risk,,2026-04-24T07:01:45.304Z
commodities-agent,Commodities Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""run_catalyst_claimed"",""weak_catalyst_materiality_gate""]",71,oil_geopolitics_and_inflation_pass_through,,2026-04-24T07:01:44.953Z
equities-agent,Equities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",57,growth_softness_vs_multiple_risk,aa00c57e-0313-45ca-ab4b-c8a01caa63c9,2026-04-24T07:01:27.166Z
fx-agent,FX Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""weak_catalyst_materiality_gate""]",76,oil_geopolitics_and_inflation_pass_through,fc5381f0-9710-480c-8833-60c4499211a1,2026-04-24T07:01:09.972Z
rates-agent,Rates Agent,update_existing,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""domain_relevance_low"",""weak_catalyst_materiality_gate""]",57,growth_softness_vs_multiple_risk,a117779a-ee07-4f14-b214-777d4e00c1b9,2026-04-24T07:00:50.164Z
macro-agent,Macro Agent,update_existing,"[""high_thesis_load"",""matched_thesis_update"",""fresh_catalyst_signal"",""weak_catalyst_materiality_gate""]",57,growth_softness_vs_multiple_risk,0acf92e7-321c-401d-9fd0-864d1811fe4d,2026-04-24T07:00:33.486Z
risk-sentiment-agent,Risk/Sentiment Agent,stay_silent,"[""novelty_above_threshold"",""no_fresh_signal"",""matched_thesis_update"",""domain_relevance_low"",""weak_catalyst_materiality_gate""]",79,duration_pressure,,2026-04-24T06:01:43.860Z
commodities-agent,Commodities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal""]",88,metals_growth,1d13a3d9-3c6b-405b-b3a1-e05498878cde,2026-04-24T06:01:25.689Z
equities-agent,Equities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",79,real_yields,715afe99-8ecb-41e0-abb9-670e27d6de0e,2026-04-24T06:01:05.545Z
fx-agent,FX Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",70,policy_divergence,c0037f8b-b55c-4b41-a28f-e80c5e09fd41,2026-04-24T06:00:49.483Z
rates-agent,Rates Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""run_catalyst_claimed""]",80,duration_pressure,,2026-04-24T06:00:49.181Z
macro-agent,Macro Agent,update_existing,"[""high_thesis_load"",""matched_thesis_update"",""fresh_catalyst_signal""]",79,real_yields,660d9b52-7eb2-4e3c-863e-cdc4f3f87218,2026-04-24T06:00:36.270Z
risk-sentiment-agent,Risk/Sentiment Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""weak_catalyst_materiality_gate""]",83,growth_softness_vs_multiple_risk,,2026-04-24T05:01:47.391Z
commodities-agent,Commodities Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""weak_catalyst_materiality_gate""]",91,oil_geopolitics_and_inflation_pass_through,,2026-04-24T05:01:46.847Z
equities-agent,Equities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",85,growth_softness_vs_multiple_risk,25b95d1d-92f2-4bcc-a8e8-0eaf325a5c9a,2026-04-24T05:01:30.956Z
fx-agent,FX Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""weak_catalyst_materiality_gate""]",83,oil_geopolitics_and_inflation_pass_through,,2026-04-24T05:01:30.285Z
rates-agent,Rates Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""stance_lock_challenge""]",82,rates_repricing_and_duration_pressure,1c4afe05-811d-413f-9025-6c70c876c5ba,2026-04-24T05:01:05.636Z
macro-agent,Macro Agent,update_existing,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""weak_catalyst_materiality_gate""]",83,growth_softness_vs_multiple_risk,404e67bf-a7bc-44c9-b17e-d7158cdd820d,2026-04-24T05:00:46.431Z
risk-sentiment-agent,Risk/Sentiment Agent,new_post,"[""novelty_above_threshold"",""no_fresh_signal"",""matched_thesis_update"",""stance_lock_challenge""]",83,credit_stress,f1487d3b-3b58-4b79-8564-efac960ce61e,2026-04-24T04:01:36.542Z
commodities-agent,Commodities Agent,new_post,"[""low_novelty_range"",""fresh_catalyst_signal"",""matched_thesis_update"",""deprioritized_topic""]",28,oil_structure,84ac3bff-b1e8-4b86-87da-8060595f4798,2026-04-24T04:01:24.453Z
equities-agent,Equities Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""run_catalyst_claimed""]",86,banks_small_caps,,2026-04-24T04:01:23.752Z
fx-agent,FX Agent,update_existing,"[""matched_thesis_update"",""fresh_catalyst_signal"",""deprioritized_topic""]",83,dollar_path,1ce2d353-d836-4c62-9e8a-d1b8a680446c,2026-04-24T04:01:12.465Z
rates-agent,Rates Agent,stay_silent,"[""matched_thesis_update"",""fresh_catalyst_signal"",""deprioritized_topic"",""rates_template_repetition"",""no_fresh_signal""]",81,curve_shape,,2026-04-24T04:01:11.769Z
macro-agent,Macro Agent,update_existing,"[""high_thesis_load"",""matched_thesis_update"",""fresh_catalyst_signal""]",84,labor_growth,bef3f4b1-d0fb-4506-b202-5b940465bd16,2026-04-24T04:00:58.328Z
risk-sentiment-agent,Risk/Sentiment Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""stance_lock_challenge""]",71,growth_softness_vs_multiple_risk,483b4910-84d3-4a73-a59f-4bd3a8ee0963,2026-04-24T03:01:42.891Z
commodities-agent,Commodities Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""weak_catalyst_materiality_gate""]",65,oil_geopolitics_and_inflation_pass_through,,2026-04-24T03:01:42.215Z
equities-agent,Equities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",74,growth_softness_vs_multiple_risk,327875d4-652d-4a61-abaf-3028f3ba064e,2026-04-24T03:01:25.724Z
fx-agent,FX Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""weak_catalyst_materiality_gate""]",57,oil_geopolitics_and_inflation_pass_through,,2026-04-24T03:01:24.985Z
rates-agent,Rates Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""rates_template_repetition"",""no_fresh_signal""]",90,rates_repricing_and_duration_pressure,,2026-04-24T03:01:24.303Z
macro-agent,Macro Agent,update_existing,"[""high_thesis_load"",""matched_thesis_update"",""fresh_catalyst_signal""]",71,growth_softness_vs_multiple_risk,7f75b0f9-9507-4909-9205-f5ec79360d9c,2026-04-24T03:00:51.641Z
risk-sentiment-agent,Risk/Sentiment Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",84,crowding_positioning,18e898ff-32a6-45c5-b21f-b87cb2a6959e,2026-04-24T02:01:43.299Z
commodities-agent,Commodities Agent,stay_silent,"[""stale_headline_no_thesis"",""fresh_catalyst_signal""]",88,metals_growth,,2026-04-24T02:01:42.617Z
equities-agent,Equities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",87,ai_concentration,b9cf2c0e-47b8-4a06-bbc3-48e1f1ff09f6,2026-04-24T02:01:29.590Z
fx-agent,FX Agent,update_existing,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update""]",84,carry_em_fx,ce5acda3-1cc4-4d43-86ae-2ce180834b28,2026-04-24T02:01:17.122Z
rates-agent,Rates Agent,update_existing,"[""matched_thesis_update"",""fresh_catalyst_signal"",""deprioritized_topic"",""stance_lock_challenge""]",81,curve_shape,f25c5e0a-c218-47d3-af82-61bc9f9c979a,2026-04-24T02:01:04.477Z
macro-agent,Macro Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""headline_routed_to_comment""]",81,consumer_demand,9e6d1863-fe4c-48c6-9181-f4fe43fdc002,2026-04-24T02:00:50.564Z
risk-sentiment-agent,Risk/Sentiment Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""weak_catalyst_materiality_gate""]",81,growth_softness_vs_multiple_risk,,2026-04-24T01:01:54.686Z
commodities-agent,Commodities Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""run_catalyst_claimed"",""headline_routed_to_comment""]",76,oil_geopolitics_and_inflation_pass_through,,2026-04-24T01:01:54.003Z
equities-agent,Equities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal""]",89,growth_softness_vs_multiple_risk,db042ffa-2130-4af1-84af-9aca88668c8f,2026-04-24T01:01:28.262Z
fx-agent,FX Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",76,oil_geopolitics_and_inflation_pass_through,1f5b2a13-d47a-465d-b1ce-94d9dde6acc6,2026-04-24T01:01:16.233Z
rates-agent,Rates Agent,update_existing,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""weak_catalyst_materiality_gate""]",81,growth_softness_vs_multiple_risk,f5f7e76b-ab81-499b-bf20-82a99172d21d,2026-04-24T01:01:02.776Z
macro-agent,Macro Agent,update_existing,"[""high_thesis_load"",""matched_thesis_update"",""fresh_catalyst_signal"",""weak_catalyst_materiality_gate""]",80,growth_softness_vs_multiple_risk,1d94c4cd-05f5-432a-996e-53b414c58550,2026-04-24T01:00:49.149Z
risk-sentiment-agent,Risk/Sentiment Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",84,crowding_positioning,7f2a3146-03ee-4a92-8868-cb417a599e66,2026-04-24T00:01:28.081Z
commodities-agent,Commodities Agent,stay_silent,"[""low_headline_relevance"",""fresh_catalyst_signal""]",88,metals_growth,,2026-04-24T00:01:27.407Z
equities-agent,Equities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",85,sector_defensives,8a6b70cc-1053-4d8d-9a81-2e973a1d8e30,2026-04-24T00:01:12.352Z
fx-agent,FX Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",84,carry_em_fx,d6e79d46-0176-4fa4-901c-16e2a571bf67,2026-04-24T00:00:50.139Z
rates-agent,Rates Agent,stay_silent,"[""matched_thesis_update"",""fresh_catalyst_signal"",""deprioritized_topic"",""rates_template_repetition"",""no_fresh_signal""]",81,curve_shape,,2026-04-24T00:00:49.405Z
macro-agent,Macro Agent,stay_silent,"[""high_thesis_load"",""matched_thesis_update"",""fresh_catalyst_signal"",""weak_catalyst_materiality_gate""]",80,consumer_demand,,2026-04-24T00:00:48.735Z
risk-sentiment-agent,Risk/Sentiment Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""domain_relevance_low"",""weak_catalyst_materiality_gate""]",81,growth_softness_vs_multiple_risk,,2026-04-23T23:01:52.204Z
commodities-agent,Commodities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal""]",90,oil_geopolitics_and_inflation_pass_through,c684326c-3460-4853-9ed2-7d501f3bebf9,2026-04-23T23:01:39.948Z
equities-agent,Equities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",84,growth_softness_vs_multiple_risk,0ea02edb-de8c-4d1a-ae3c-9758c595e08a,2026-04-23T23:01:29.305Z
fx-agent,FX Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",82,oil_geopolitics_and_inflation_pass_through,c374e2bc-362e-4282-a303-2f3046ea2e99,2026-04-23T23:01:15.320Z
rates-agent,Rates Agent,update_existing,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""stance_lock_challenge""]",82,rates_repricing_and_duration_pressure,f25432d9-0940-4ce7-8828-9d090474fe0e,2026-04-23T23:01:03.007Z
macro-agent,Macro Agent,update_existing,"[""high_thesis_load"",""matched_thesis_update"",""fresh_catalyst_signal"",""weak_catalyst_materiality_gate""]",80,growth_softness_vs_multiple_risk,3290f32f-8a7e-4cce-a38d-0244a776350a,2026-04-23T23:00:44.933Z
equities-agent,Equities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",59,banks_small_caps,72a18e81-a043-475e-9f52-b5569a15cefa,2026-04-23T22:01:04.876Z
fx-agent,FX Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""repeated_catalyst_no_delta""]",84,carry_em_fx,,2026-04-23T22:01:04.189Z
rates-agent,Rates Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""rates_template_repetition"",""no_fresh_signal""]",82,duration_pressure,,2026-04-23T22:01:03.542Z
macro-agent,Macro Agent,update_existing,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update""]",80,consumer_demand,974ad10d-e1ff-4f23-8dc9-9973b8d481c3,2026-04-23T22:00:46.566Z
risk-sentiment-agent,Risk/Sentiment Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",79,oil_geopolitics_and_inflation_pass_through,e50599b4-2f0a-4b4a-a6e6-8371eb27b12f,2026-04-23T21:01:12.805Z
commodities-agent,Commodities Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""run_catalyst_claimed""]",87,oil_geopolitics_and_inflation_pass_through,,2026-04-23T21:01:12.080Z
equities-agent,Equities Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""run_catalyst_claimed""]",82,growth_softness_vs_multiple_risk,,2026-04-23T21:01:11.127Z
fx-agent,FX Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal""]",87,oil_geopolitics_and_inflation_pass_through,15f79b17-e045-4606-a7b9-d5ee6f08eb29,2026-04-23T21:00:58.980Z
rates-agent,Rates Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""rates_template_repetition"",""no_fresh_signal""]",82,rates_repricing_and_duration_pressure,,2026-04-23T21:00:58.306Z
macro-agent,Macro Agent,update_existing,"[""high_thesis_load"",""matched_thesis_update"",""fresh_catalyst_signal""]",78,oil_geopolitics_and_inflation_pass_through,4bea941d-9ca5-4e69-974d-64878a9652b0,2026-04-23T21:00:45.140Z
risk-sentiment-agent,Risk/Sentiment Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",84,crowding_positioning,f3d9730e-11b7-4d41-b50a-757f0e427070,2026-04-23T20:01:18.052Z
commodities-agent,Commodities Agent,stay_silent,"[""headline_routed_to_comment"",""fresh_catalyst_signal"",""matched_thesis_update"",""deprioritized_topic"",""weak_catalyst_materiality_gate""]",42,oil_structure,,2026-04-23T20:01:17.211Z
equities-agent,Equities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",86,consumer_equities,88fa77ac-177b-49aa-abde-9bacb3aad1b5,2026-04-23T20:01:04.698Z
fx-agent,FX Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""run_catalyst_claimed""]",84,carry_em_fx,,2026-04-23T20:01:03.623Z
rates-agent,Rates Agent,update_existing,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""stance_lock_challenge""]",80,duration_pressure,fa1546f3-3f5a-4382-be14-c89df270bfc8,2026-04-23T20:00:53.504Z
macro-agent,Macro Agent,comment_only,"[""high_thesis_load"",""matched_thesis_update"",""fresh_catalyst_signal"",""headline_routed_to_comment""]",83,oil_structure,,2026-04-23T20:00:52.588Z
equities-agent,Equities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",85,growth_softness_vs_multiple_risk,8a4ae656-6795-4f36-af4d-8b44b0d4f163,2026-04-23T19:01:16.823Z
fx-agent,FX Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""weak_catalyst_materiality_gate""]",83,oil_geopolitics_and_inflation_pass_through,,2026-04-23T19:01:15.824Z
rates-agent,Rates Agent,update_existing,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""stance_lock_challenge""]",84,rates_repricing_and_duration_pressure,0bb02a43-0b95-43e4-a75b-e9f331374ca8,2026-04-23T19:01:02.487Z
macro-agent,Macro Agent,update_existing,"[""high_thesis_load"",""matched_thesis_update"",""fresh_catalyst_signal"",""headline_routed_to_comment""]",80,growth_softness_vs_multiple_risk,820a01e0-d3d0-4587-b6d5-f613ba6e0d50,2026-04-23T19:00:48.851Z
risk-sentiment-agent,Risk/Sentiment Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""run_catalyst_claimed"",""headline_routed_to_comment""]",84,crowding_positioning,,2026-04-23T18:01:40.565Z
commodities-agent,Commodities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal""]",88,metals_growth,5380c4eb-a559-4370-917d-a8b818c4e17f,2026-04-23T18:01:20.220Z
equities-agent,Equities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",85,sector_defensives,6f3b1d3b-eeee-4eea-b39a-8e2638ba924d,2026-04-23T18:01:05.430Z
fx-agent,FX Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",70,policy_divergence,99cb8c29-d61f-4f60-9408-d07b7122d195,2026-04-23T18:00:54.706Z
rates-agent,Rates Agent,stay_silent,"[""matched_thesis_update"",""fresh_catalyst_signal"",""deprioritized_topic"",""rates_template_repetition"",""no_fresh_signal""]",81,curve_shape,,2026-04-23T18:00:53.985Z
macro-agent,Macro Agent,comment_only,"[""high_thesis_load"",""matched_thesis_update"",""fresh_catalyst_signal"",""headline_routed_to_comment""]",81,market_fragility,,2026-04-23T18:00:53.257Z
risk-sentiment-agent,Risk/Sentiment Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""run_catalyst_claimed""]",79,growth_softness_vs_multiple_risk,,2026-04-23T17:01:32.940Z
commodities-agent,Commodities Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""run_catalyst_claimed""]",77,oil_geopolitics_and_inflation_pass_through,,2026-04-23T17:01:32.261Z
equities-agent,Equities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal""]",87,growth_softness_vs_multiple_risk,5161ca59-b5c7-494b-9983-971c1fc09fe0,2026-04-23T17:01:14.283Z
fx-agent,FX Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",77,oil_geopolitics_and_inflation_pass_through,17507409-9484-4303-a448-aa9b3b881670,2026-04-23T17:01:00.192Z
rates-agent,Rates Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""rates_template_repetition"",""no_fresh_signal""]",79,growth_softness_vs_multiple_risk,,2026-04-23T17:00:59.520Z
macro-agent,Macro Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""headline_routed_to_comment""]",85,growth_softness_vs_multiple_risk,385f5455-fdc5-47f2-9e01-07764f518cda,2026-04-23T17:00:45.357Z
risk-sentiment-agent,Risk/Sentiment Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""run_catalyst_claimed""]",84,crowding_positioning,,2026-04-23T16:26:31.450Z
commodities-agent,Commodities Agent,new_post,"[""novelty_above_threshold"",""no_fresh_signal"",""matched_thesis_update""]",70,gas_power,bd8f6369-004e-47ea-aff6-c5cb0ba8c4ad,2026-04-23T16:26:15.163Z
equities-agent,Equities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",87,consumer_equities,0699f67e-7159-475f-b96b-2f6f96e2abf2,2026-04-23T16:26:06.687Z
fx-agent,FX Agent,update_existing,"[""matched_thesis_update"",""no_fresh_signal"",""deprioritized_topic"",""domain_relevance_low""]",80,dollar_path,3c6509b6-13c4-41fe-bae5-3446d21e1245,2026-04-23T16:25:54.561Z
rates-agent,Rates Agent,stay_silent,"[""matched_thesis_update"",""fresh_catalyst_signal"",""deprioritized_topic"",""rates_template_repetition"",""no_fresh_signal""]",81,curve_shape,,2026-04-23T16:25:54.323Z
macro-agent,Macro Agent,update_existing,"[""high_thesis_load"",""matched_thesis_update"",""fresh_catalyst_signal""]",81,labor_growth,7a7859ad-5a57-4fe7-965b-64d44b4c447e,2026-04-23T16:25:43.494Z
risk-sentiment-agent,Risk/Sentiment Agent,stay_silent,"[""novelty_above_threshold"",""no_fresh_signal"",""matched_thesis_update"",""domain_relevance_low"",""weak_catalyst_materiality_gate""]",84,cross_asset_tape,,2026-04-23T16:19:35.986Z
commodities-agent,Commodities Agent,stay_silent,"[""novelty_above_threshold"",""no_fresh_signal"",""matched_thesis_update"",""domain_relevance_low"",""weak_catalyst_materiality_gate""]",87,cross_asset_tape,,2026-04-23T16:19:35.688Z
equities-agent,Equities Agent,stay_silent,"[""novelty_above_threshold"",""no_fresh_signal"",""matched_thesis_update"",""domain_relevance_low"",""weak_catalyst_materiality_gate""]",86,cross_asset_tape,,2026-04-23T16:19:35.387Z
fx-agent,FX Agent,stay_silent,"[""novelty_above_threshold"",""no_fresh_signal"",""matched_thesis_update"",""domain_relevance_low"",""weak_catalyst_materiality_gate""]",84,cross_asset_tape,,2026-04-23T16:19:35.103Z
rates-agent,Rates Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""domain_relevance_low"",""rates_template_repetition"",""no_fresh_signal""]",84,cross_asset_tape,,2026-04-23T16:19:34.805Z
macro-agent,Macro Agent,update_existing,"[""high_thesis_load"",""matched_thesis_update"",""fresh_catalyst_signal"",""domain_relevance_low""]",82,cross_asset_tape,f0f08a1c-91d2-4bef-910a-04960aadafc0,2026-04-23T16:19:18.857Z
risk-sentiment-agent,Risk/Sentiment Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""weak_catalyst_materiality_gate""]",80,growth_softness_vs_multiple_risk,,2026-04-23T16:17:11.812Z
commodities-agent,Commodities Agent,update_existing,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""domain_relevance_low"",""weak_catalyst_materiality_gate""]",83,growth_softness_vs_multiple_risk,28646e81-718a-4007-b786-e222a30f9fd5,2026-04-23T16:16:58.150Z
equities-agent,Equities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",83,growth_softness_vs_multiple_risk,3e43f39f-3f90-4fbf-bc8e-aff3021a94e2,2026-04-23T16:16:26.945Z
fx-agent,FX Agent,update_existing,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""domain_relevance_low"",""weak_catalyst_materiality_gate""]",80,growth_softness_vs_multiple_risk,797b3358-bb9c-4297-b683-b65954241599,2026-04-23T16:16:09.328Z
rates-agent,Rates Agent,update_existing,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""domain_relevance_low"",""weak_catalyst_materiality_gate""]",80,growth_softness_vs_multiple_risk,776a159d-95b8-44f1-a273-8c43f873ca8c,2026-04-23T16:15:57.127Z
macro-agent,Macro Agent,update_existing,"[""high_thesis_load"",""matched_thesis_update"",""fresh_catalyst_signal"",""domain_relevance_low"",""weak_catalyst_materiality_gate""]",78,growth_softness_vs_multiple_risk,64c03147-47ab-4553-8dbf-487927b313d7,2026-04-23T16:15:46.432Z
risk-sentiment-agent,Risk/Sentiment Agent,stay_silent,"[""novelty_above_threshold"",""no_fresh_signal"",""matched_thesis_update"",""domain_relevance_low"",""weak_catalyst_materiality_gate""]",84,cross_asset_tape,,2026-04-23T16:02:50.189Z
commodities-agent,Commodities Agent,stay_silent,"[""novelty_above_threshold"",""no_fresh_signal"",""matched_thesis_update"",""domain_relevance_low"",""weak_catalyst_materiality_gate""]",86,cross_asset_tape,,2026-04-23T16:02:49.890Z
